Country,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,DeathsAgeUnder5,DeathsAge5To9,DeathsAge10To14,DeathsAge15To19,DeathsAge20To24,DeathsAge25To29,DeathsAge30To34,DeathsAge35To39,DeathsAge40To44,DeathsAge45To49,DeathsAge50To54,DeathsAge55To59,DeathsAge60To64,DeathsAge65To69,DeathsAge70To74,DeathsAge75To79,DeathsAge80To84,DeathsAge85To89,DeathsAge90AndOver,DeathsAllAges,MortalityRateAgeUnder5,MortalityRateAge5To9,MortalityRateAge10To14,MortalityRateAge15To19,MortalityRateAge20To24,MortalityRateAge25To29,MortalityRateAge30To34,MortalityRateAge35To39,MortalityRateAge40To44,MortalityRateAge45To49,MortalityRateAge50To54,MortalityRateAge55To59,MortalityRateAge60To64,MortalityRateAge65To69,MortalityRateAge70To74,MortalityRateAge75To79,MortalityRateAge80To84,MortalityRateAge85To89,MortalityRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedMortalityRatio,StandardisedMortalityRatioQF
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,d,2003,3,5,2,2,3,4,6,10,15,19,25,29,39,48,36,41,30,13,2,332,1.131567334,1.690599926,0.624923837,0.623214102,0.913283712,1.364293705,1.673234111,2.497851847,3.817930529,5.37281694,7.540545513,8.950810666,14.68865697,19.81669557,17.12532407,24.91204832,25.43989824,23.04310834,7.36675384,6.550261419,5.864538545,7.294140612,7.435949389,6.632454242, ,8.284720232, ,4.179527866,3.690968593, ,4.698012499, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,d,2004,7,4,2,3,1,2,12,7,17,25,17,45,44,35,49,35,29,9,4,347,2.654259898,1.369811411,0.627165681,0.930059524,0.302915562,0.677860401,3.479259266,1.764037327,4.259434648,6.904456136,5.145465332,13.52179714,16.2596819,14.30509915,23.27879444,21.14867519,23.81460739,16.36661211,14.38434983,6.824931652,6.125643626,7.582172536,7.644494404,6.840314275, ,8.492721854, ,4.471776646,3.951916847, ,5.023293604, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,d,2005,2,1,10,2,2,4,10,16,20,18,36,42,51,34,53,36,21,3,0,361,0.753324042,0.347120979,3.169913715,0.619613237,0.595826829,1.320969063,2.993348779,4.102216992,4.925501785,4.853465779,10.84788255,12.30632193,18.65098521,13.83024593,25.05152105,21.51861659,17.64898686,4.994256605,0,7.064302767,6.354285429,7.831959406,7.758324391,6.968188952, ,8.590282228, ,4.701904573,4.188081985, ,5.245027982, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,d,2006,4,2,5,5,2,5,6,11,11,22,32,35,45,46,49,32,24,7,4,347,1.493172469,0.706269555,1.610835121,1.538258015,0.591007816,1.601840194,1.864587444,2.846054334,2.698029212,5.808841585,9.507002502,10.10433447,16.0391212,18.82722745,23.02869658,18.97769528,20.3078329,10.79047971,13.79167672,6.760047535,6.067407587,7.510089386,7.676589983,6.860954072, ,8.537373369, ,4.476622166,3.968631915, ,5.014761947, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,d,2007,4,0,5,2,2,7,4,10,16,16,23,46,37,47,55,40,21,5,7,347,1.45824675,0,1.629195178,0.607459604,0.585529802,2.143622722,1.283697047,2.632957786,3.910641834,4.133790117,6.665681305,13.81302568,12.22174877,19.13789874,25.71643654,23.30893665,17.75883502,7.361385118,24.33343762,6.711798839,6.024102492,7.456487394,7.461149574,6.67550536, ,8.289869389, ,4.194540155,3.718759646, ,4.698545937, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,d,2008,1,5,4,3,3,0,6,12,18,22,32,39,39,48,46,27,23,17,5,350,0.354504332,1.836763182,1.31673371,0.911513325,0.865276456,0,1.957451529,3.244348075,4.414274784,5.566872051,9.072197683,11.90185547,12.38197439,19.24595935,21.20832104,15.55774516,19.29271239,24.21341993,17.55926251,6.727017625,6.040642258,7.470020543,7.363149578,6.589582565, ,8.179028384, ,4.227924823,3.752220772, ,4.731608307, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,d,2009,1,3,3,5,2,7,6,5,5,24,24,34,46,64,39,41,23,15,3,350,0.347801892,1.112829815,0.99951357,1.504442619,0.573468481,2.058551074,1.938898835,1.398667909,1.237688098,5.976467659,6.646229511,10.42816832,14.2279629,25.1964536,17.75471183,23.45833,19.03422022,20.65859604,10.46353458,6.689730308,6.007159465,7.428614821,7.408933534,6.637250952, ,8.222441351, ,4.139646993,3.673544095, ,4.633185318, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,d,2010,2,2,0,3,4,4,6,6,12,21,41,34,31,55,57,51,27,7,4,367,0.687523848,0.741848018,0,0.904077389,1.130850739,1.166544666,1.901550397,1.729495391,3.024635657,5.141312651,11.10786003,10.38903895,9.356682784,21.40194407,25.78088958,28.79728967,21.92679698,9.776263233,12.38275083,6.974269317,6.278902935,7.725602157,7.637021615,6.863934384, ,8.45076837, ,4.11883618,3.667564851, ,4.595912, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,d,2011,1,1,4,4,0,3,7,15,18,20,30,37,52,47,38,38,17,13,2,347,0.340615697,0.369139904,1.378046344,1.223874112,0,0.866178335,2.161921763,4.462944175,4.572427248,4.868916593,7.950874199,11.14713007,15.454894,17.77522285,17.24396121,21.21198589,13.55705126,18.08695652,5.686826466,6.547293345,5.876452364,7.27372966,7.01659245,6.289899357, ,7.782437535, ,4.077323462,3.622645779, ,4.558491489, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,d,2012,5,2,0,1,1,6,8,9,15,17,23,50,43,57,47,47,32,17,8,388,1.690388451,0.725697304,0,0.313542529,0.269297161,1.727453848,2.402856997,2.795126542,3.891343318,4.143653142,5.978575903,14.73639536,13.32825,19.94785561,21.21484317,26.02450733,24.87813601,23.50598711,21.6772795,7.302017465,6.593437399,8.065996605,7.881380889,7.103920587, ,8.698631575, ,4.25010843,3.786634617, ,4.739953043, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,d,2013,3,3,2,4,1,1,5,7,13,27,35,43,36,65,46,42,32,24,8,397,1.020258942,1.061206875,0.726923804,1.275921135,0.270068084,0.284030391,1.467528008,2.228518672,3.473372591,6.6206166,8.918651704,12.41260659,11.34540779,21.85740899,20.45171617,22.88292117,24.55399962,32.85960733,21.22578933,7.451620774,6.736558021,8.221925503,7.965184909,7.187170613, ,8.782606526, ,4.300593604,3.835825935, ,4.791554272, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,d,2014,2,6,3,3,3,2,5,8,14,26,32,43,47,60,55,41,20,21,2,393,0.6852671,2.078130791,1.103350877,0.973169711,0.814020692,0.559349812,1.454833247,2.540029274,3.8793199,6.440777055,8.02739348,12.12452735,14.88236598,19.63498562,23.95105276,21.99405624,15.10083583,28.06398589,5.056634304,7.349091181,6.640378437,8.112844927,7.673475933,6.926695938, ,8.457935624, ,4.41984146,3.940949418, ,4.925796521, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,d,2015,1,3,4,2,3,7,6,5,9,24,37,53,35,69,49,55,25,20,3,410,0.343437257,1.026146205,1.469820902,0.657931529,0.815949085,1.923679394,1.724633515,1.561831341,2.572714929,6.063392771,9.129197889,14.6077945,11.04107912,22.04789826,21.09105309,29.32254264,18.60935976,26.311635,7.538635507,7.630746324,6.909905624,8.406348843,7.937341535,7.178138252, ,8.734160198, ,4.362476114,3.901173223, ,4.849184808, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,d,2016,0,5,3,0,1,4,10,9,16,25,28,34,52,67,44,38,38,15,2,391,0,1.673012963,1.093382122,0,0.274750183,1.069164234,2.841611421,2.745970289,4.738803097,6.373470049,6.88483394,9.168844267,16.1715679,21.10076719,18.4085784,20.33760423,27.85556158,19.23619482,4.87009034,7.234444095,6.535050821,7.988299169,7.50507117,6.772447941, ,8.274778704, ,4.199819847,3.748072968, ,4.67689947, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,d,2017,5,1,3,1,1,4,7,12,11,19,26,30,48,47,59,66,32,11,11,394,1.77238343,0.331179562,1.071057526,0.34478003,0.280419171,1.046441054,1.97138673,3.539269672,3.384271751,4.934167814,6.387437385,7.917948935,14.58917787,15.4065022,22.73340269,35.05752621,23.20639916,13.73437715,26.36309167,7.262940569,6.563402606,8.016735109,7.733855994,6.97736304, ,8.528723522, ,4.068487295,3.614517885, ,4.548922937, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,1992,3,3,1,0,4,6,6,6,7,7,16,25,22,24,25,13,4,1,0,173,1.804413596,1.835524746,0.614190252,0,2.004901985,2.943542848,3.106088451,3.490705995,4.129549879,4.383575369,11.70574679,19.19901701,17.78036401,21.87366138,29.55257403,22.87363198,11.88036473,7.673419276,0,7.07487756,6.059878656,8.211251755,8.705921617,7.425303634, ,10.08692123, ,5.38756776,4.581643733, ,6.257824212, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,1993,1,4,3,0,1,3,3,4,6,8,12,16,24,28,15,11,7,5,0,151,0.606641511,2.418833034,1.821670593,0,0.516392892,1.477075784,1.526942908,2.281594378,3.600857004,4.815679854,8.674406165,12.17026196,19.48684638,25.60421372,17.05611462,20.3987019,20.384985,37.05075954,0,6.167245067,5.222808501,7.233109742,7.941146193,6.677843965, ,9.312272092, ,4.630200509,3.890832577, ,5.432933229, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,1994,3,2,2,0,2,3,5,2,10,17,12,24,18,22,26,15,7,3,0,173,1.824528967,1.200048002,1.219504759,0,1.073191672,1.490631382,2.513282699,1.113362578,6.02054209,9.978926854,8.517524807,18.13250327,14.69843707,20.19627103,28.42959302,28.99335086,20.23940323,21.51000215,0,7.051605524,6.039945349,8.184241741,8.916782193,7.594693007, ,10.3433985, ,5.219115881,4.435160404, ,6.065931094, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,1995,1,2,3,2,1,4,3,4,12,12,21,13,25,19,15,14,10,3,0,164,0.615335389,1.20423167,1.836176346,1.283326382,0.56084935,2.031962774,1.499925004,2.169844585,7.216439048,6.878485816,14.75123103,9.782821366,20.46144654,17.438392,16.7117885,25.45454545,28.48191398,20.54372389,0,6.684729022,5.700784295,7.789729469,8.389412739,7.116857705, ,9.76509566, ,5.028835457,4.255588979, ,5.865678003, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,1996,2,0,2,2,2,2,5,11,9,8,18,25,21,18,23,10,3,4,0,165,1.261742087,0,1.230716215,1.271399238,1.180219521,1.034789627,2.518714045,5.877983745,5.351982017,4.533451203,12.31265947,18.9865727,17.21480801,16.59720429,25.74838233,17.2535758,8.635330014,26.57807309,0,6.74289544,5.753280194,7.853870447,8.234624204,6.993571725, ,9.575550398, ,5.044664261,4.275955713, ,5.875978311, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,1997,1,1,0,1,5,1,3,9,9,7,17,19,21,26,20,13,3,3,0,159,0.645586128,0.602747322,0,0.627214852,3.12258,0.537258905,1.517373932,4.731910956,5.245825197,4.147066839,10.80778669,14.38707284,17.21410245,23.86634845,22.60653329,21.2296889,8.847469624,19.30129319,0,6.510198082,5.537604723,7.604441591,7.934303549,6.723035415, ,9.244419324, ,4.728205405,3.99549268, ,5.521693905, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,1998,1,1,0,0,1,1,4,4,4,6,12,22,30,15,19,17,8,6,2,153,0.658249845,0.609741226,0,0,0.651971235,0.561526454,2.045470816,2.078559143,2.290911382,3.618599602,7.337340336,16.4541341,24.27027377,13.7470902,21.40193969,26.56125494,24.62599274,37.11493257,38.45414343,6.273085879,5.318476995,7.349571364,8.316279984,6.970378469, ,9.779228847, ,4.251298288,3.577364827, ,4.982531464, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,1999,0,3,2,2,1,1,3,8,10,12,21,23,15,25,29,14,10,4,0,183,0,1.843261344,1.202993047,1.24510518,0.655625926,0.591859564,1.557139224,4.121586811,5.615485262,7.281906889,12.53267447,16.87714175,12.02983399,22.94799067,32.53309401,20.98856123,31.68869031,24.27331756,0,7.510665761,6.461863941,8.681195376,9.184161606,7.867800375, ,10.60084921, ,5.200261018,4.442421143, ,6.016906582, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2000,1,3,1,3,1,1,4,8,12,10,19,19,28,33,27,22,10,4,0,206,0.687493125,1.872857919,0.603587725,1.866101031,0.649434992,0.623736933,2.137402949,4.095695936,6.605201596,6.06468594,11.07361624,13.79090091,22.34101971,30.16232817,30.11510663,33.41890599,29.15961976,23.95783421,0,8.470652479,7.353349403,9.709746678,10.26394758,8.879974656, ,11.74668038, ,5.802545889,4.996269387, ,6.668249664, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2001,3,2,1,1,1,0,2,5,13,16,20,22,19,27,24,20,5,4,2,187,2.116073696,1.279140418,0.603358292,0.620605338,0.634079222,0,1.085882442,2.56818532,7.043856132,9.567947376,11.49834999,15.4952493,15.24610422,24.48868532,26.59574468,30.21421881,13.52338193,23.97937774,31.41196796,7.68366949,6.621812881,8.867362772,9.318671267,7.975836688, ,10.76444553, ,5.329747555,4.545332866, ,6.175683951, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2002,2,0,1,1,5,1,4,5,8,13,19,18,25,38,16,15,6,2,0,179,1.448582562,0,0.605030221,0.618291537,3.09442323,0.677144347,2.247595073,2.577611894,4.246464818,7.613782117,11.37860822,11.75279945,19.97666725,34.2941718,17.51888755,22.6298956,14.9461937,11.83922335,0,7.349188695,6.311970983,8.508211059,8.500347095,7.282205704, ,9.81131196, ,5.14970855,4.383046609, ,5.977252003, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2003,3,4,0,2,3,3,5,6,7,14,11,22,23,27,21,18,12,5,1,187,2.213254443,2.636956952,0,1.226106254,1.826940058,2.082393364,2.896938515,3.110484406,3.660035032,8.058806261,6.705599785,13.7869663,18.15283105,24.00448084,22.77163305,26.87409487,28.79907843,30.5997552,17.12915382,7.669891165,6.609938673,8.851461853,9.122816384,7.81385049, ,10.53166013, ,5.352402814,4.545460364, ,6.224307379, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2004,3,1,2,2,0,1,5,2,9,13,10,29,33,25,26,20,14,2,1,198,2.224496152,0.667298376,1.231648438,1.222254816,0,0.687195487,3.009781791,1.044604617,4.642908731,7.333653005,6.128615117,17.68281901,25.44784349,21.93117121,27.99732949,29.47982843,32.14400514,12.34110823,16.5645188,8.092853642,7.004809481,9.302012906,9.476132959,8.163601664, ,10.88507342, ,5.343847434,4.565078274, ,6.183046741, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2005,0,1,7,1,0,2,8,9,13,12,28,21,28,18,29,21,10,1,0,209,0,0.675397302,4.354235738,0.610664647,0,1.331708649,4.962009614,4.786444788,6.600425474,6.614084693,17.11920469,12.47364201,21.29131846,15.67971567,30.83335105,30.49488848,23.10696213,5.525167136,0,8.491509709,7.379237298,9.724101076,9.543725544,8.275660453, ,10.9008601, ,5.733198505,4.940098681, ,6.584474563, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2006,2,2,3,3,2,4,6,9,7,15,18,28,30,27,25,18,15,3,3,220,1.457640954,1.378084325,1.894573311,1.819074819,1.193694904,2.579496869,3.842483782,4.828714757,3.5407899,8.112317743,10.86189106,16.40814078,22.09098541,23.63921308,26.26436661,25.71906211,34.38947224,15.01802163,45.34461911,8.888461524,7.752656018,10.14384548,10.31571936,8.937082867, ,11.79179875, ,6.027744583,5.194764399, ,6.921757963, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2007,4,0,4,1,0,4,3,9,9,12,16,28,18,29,33,19,10,0,2,201,2.842625164,0,2.545290259,0.599003259,0,2.472065658,1.968994894,4.9227134,4.535193098,6.342360627,9.431515409,17.07712763,12.22626746,25.17142609,34.31316482,26.51335436,22.55249092,0,29.8596596,8.051084733,6.976471021,9.244369654,9.224219849,7.949732797, ,10.5920727, ,5.386837293,4.602605065, ,6.23185628, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2008,1,3,1,2,2,0,4,10,6,16,19,28,22,27,21,13,11,5,2,193,0.691094556,2.156272237,0.641333975,1.202363847,1.16094803,0,2.660211221,5.597913098,3.032585127,8.289296446,10.98240503,17.37317582,14.30587256,23.03675642,21.41961016,17.78507422,24.27291584,22.48403633,29.76633428,7.673028787,6.628641102,8.835258374,8.729038317,7.495523527, ,10.05513666, ,5.088028849,4.346111001, ,5.887553371, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2009,1,0,0,1,1,5,1,3,3,16,16,21,27,35,24,25,12,8,1,200,0.679084865,0,0,0.594590416,0.576894232,2.982759649,0.656715242,1.731351897,1.528358696,8.170977709,9.05064401,13.10763239,17.09304313,29.1795543,24.04785523,33.67456897,25.8386805,34.00348536,14.44251878,7.898987745,6.842138046,9.072855589,9.088889882,7.843538505, ,10.42465633, ,4.77564029,4.09739349, ,5.505070416, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2010,2,2,0,2,3,3,5,2,5,16,28,22,14,35,29,24,16,2,1,211,1.348308547,1.451199779,0,1.189074781,1.705611462,1.780352035,3.211571936,1.186155197,2.598698572,8.037737176,15.4934955,13.7144282,8.627276985,28.71700621,28.76014043,31.58850705,33.57465114,8.382580997,12.45485116,8.280286521,7.200652351,9.476122296,9.322377167,8.085163988, ,10.64638388, ,5.230714529,4.488529228, ,6.028851801, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2011,0,1,2,1,0,2,2,8,15,7,17,19,31,26,26,18,11,6,0,192,0,0.721537163,1.344393208,0.601066292,0,1.173764026,1.252787452,4.864138531,7.858628512,3.496363782,9.204264281,11.67362988,18.83033263,20.56717953,25.82849877,23.25942007,22.36590623,24.63357556,0,7.469945143,6.450653125,8.604564607,8.248433304,7.109864637, ,9.470324058, ,4.63763826,3.965275994, ,5.361882472, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2012,4,1,0,1,1,1,6,6,9,10,13,39,22,36,30,27,14,8,2,230,2.649234702,0.708536447,0,0.613263667,0.541283708,0.585175172,3.674039239,3.793938551,4.833616189,5.011551626,6.905857229,23.46443333,13.942847,26.21041136,29.51913332,34.43570089,27.49734847,32.224281,20.31694433,8.924102449,7.807963395,10.15502434,9.98039196,8.709829056, ,11.33619917, ,5.417200721,4.672928753, ,6.215666015, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2013,2,2,1,1,0,1,3,2,9,21,23,24,21,45,30,22,17,11,3,238,1.331566788,1.382829407,0.711075715,0.622362738,0,0.574841487,1.796299623,1.296663684,4.962943356,10.6035436,11.98784537,14.17057834,13.54777526,31.33704735,29.01578459,27.42116415,32.53214942,43.18297806,29.08103916,9.2009835,8.069075105,10.44721657,10.14377906,8.870358396, ,11.50136632, ,5.444651488,4.713714719, ,6.227502422, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2014,2,5,1,1,2,1,2,7,5,14,17,22,23,33,35,19,13,9,0,211,1.339243863,3.393811046,0.719222664,0.632671138,1.090054884,0.565172915,1.191263275,4.522752677,2.852578731,7.148035822,8.744001358,12.71345604,14.92411412,22.35196901,32.96072024,23.18147434,24.24378054,33.86131909,0,8.126230007,7.066682663,9.299817,8.773926612,7.619214736, ,10.0089189, ,5.042356031,4.308583827, ,5.83297785, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2015,1,2,4,0,1,5,3,4,5,17,20,33,24,42,26,31,14,7,2,241,0.669864152,1.343237471,2.874409848,0,0.545967755,2.765593801,1.764705882,2.540247039,2.938410907,8.87427244,10.1408565,18.6365921,15.55945983,27.72515133,24.09147347,37.48352539,25.44529262,25.80550026,17.50853541,9.232057534,8.103184312,10.47419871,9.86547273,8.642540982, ,11.1681496, ,5.512652606,4.768471171, ,6.310004935, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2016,0,4,1,0,1,1,6,6,11,19,18,23,33,37,24,20,20,9,1,234,0,2.626533239,0.712347113,0,0.550394082,0.537204068,3.482197266,3.720514919,6.669536588,10.03051388,9.117201627,12.72567322,21.09893482,24.10941766,21.45366455,24.23801733,35.5865554,31.8167356,8.321544479,8.905793828,7.801186507,10.12296974,9.454337926,8.2703102, ,10.71642337, ,5.353508515,4.629314358, ,6.129560747, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2017,2,0,2,0,0,3,6,7,8,11,13,16,27,27,43,40,16,9,6,236,1.378207779,0,1.393922498,0,0,1.575828886,3.438592469,4.211134239,5.016523173,5.931198102,6.586347009,8.667060296,16.8815416,18.32085932,35.14421387,47.84059514,28.05344181,30.54782432,48.43396836,8.938378215,7.834280579,10.15448875,9.884424817,8.643066213, ,11.20786585, ,4.934407261,4.251979004, ,5.666880212, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female, ,1992,1,3,2,0,1,1,4,5,4,13,7,9,22,15,21,8,8,2,0,126,0.629711026,1.912996901,1.283515806,0,0.504332214,0.482120559,2.021151349,2.847915611,2.323825016,8.010302481,4.860368555,6.385016495,15.62910708,11.27878911,17.77627291,8.46059478,11.29975423,5.157164591,0,4.772098223,3.975285262,5.681790907,5.22101923,4.345701845, ,6.175456529, ,3.350001836,2.735880727, ,4.025375634, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female, ,1993,2,1,4,1,3,3,3,3,5,5,9,20,17,23,16,14,8,3,1,141,1.264734153,0.632523071,2.534806056,0.656801508,1.56151592,1.44949944,1.487254231,1.66384737,2.955991203,2.972510225,6.186077202,14.10825262,12.17407495,17.41711724,13.12077675,15.52072016,11.27920256,7.597052344,5.62366438,5.332746353,4.488880735,6.28915846,5.849848662,4.918692858, ,6.860528571, ,3.679973414,3.033863092, ,4.387526431, ,100, 
S92000003,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female, ,1994,2,5,1,1,0,4,1,4,6,3,12,12,21,23,20,15,4,4,0,138,1.267499414,3.141098128,0.634690937,0.661218228,0,1.94967879,0.486431007,2.157090085,3.559816788,1.740098838,8.156773181,8.418335134,15.17067004,17.49674789,15.97367538,17.38948979,5.632930109,9.943570239,0,5.209772627,4.376847456,6.155071971,5.752966924,4.828427794, ,6.757293977, ,3.647393698,2.997827357, ,4.359708204, ,100, 
