code,year,gender,e0
GBRTENW,2008,male,77.81
GBRTENW,2009,male,78.27
GBRTENW,2010,male,78.62
GBRTENW,2011,male,79.04
GBRTENW,2012,male,79.21
GBRTENW,2013,male,79.23
GBRTENW,2014,male,79.47
GBRTENW,2015,male,79.28
GBRTENW,2016,male,79.42
GRC,1981,male,73.39
GRC,1982,male,73.44
GRC,1983,male,73.28
GRC,1984,male,73.68
GRC,1985,male,73.4
GRC,1986,male,73.98
GRC,1987,male,73.82
GRC,1988,male,74.27
GRC,1989,male,74.47
GRC,1990,male,74.66
GRC,1991,male,74.66
GRC,1992,male,74.62
GRC,1993,male,74.87
GRC,1994,male,75.05
GRC,1995,male,74.93
GRC,1996,male,75.05
GRC,1997,male,75.42
GRC,1998,male,75.51
GRC,1999,male,75.56
GRC,2000,male,75.66
GRC,2001,male,76.13
GRC,2002,male,76.4
GRC,2003,male,76.59
GRC,2004,male,76.69
GRC,2005,male,76.85
GRC,2006,male,77.16
GRC,2007,male,76.94
GRC,2008,male,77.48
GRC,2009,male,77.49
GRC,2010,male,77.89
GRC,2011,male,77.89
GRC,2012,male,77.83
GRC,2013,male,78.45
HRV,2002,male,71.06
HRV,2003,male,71.02
HRV,2004,male,71.85
HRV,2005,male,71.74
HRV,2006,male,72.39
HRV,2007,male,72.2
HRV,2008,male,72.28
HRV,2009,male,72.79
HRV,2010,male,73.39
HRV,2011,male,73.77
HRV,2012,male,73.85
HRV,2013,male,74.39
HRV,2014,male,74.63
HRV,2015,male,74.32
HRV,2016,male,74.91
HUN,1950,male,59.93
HUN,1951,male,60.16
HUN,1952,male,61.65
HUN,1953,male,61.78
HUN,1954,male,63.5
HUN,1955,male,64.94
HUN,1956,male,63.55
HUN,1957,male,64.09
HUN,1958,male,65.33
HUN,1959,male,65.06
HUN,1960,male,65.92
HUN,1961,male,66.76
HUN,1962,male,65.68
HUN,1963,male,66.6
HUN,1964,male,67
HUN,1965,male,66.7
HUN,1966,male,67.49
HUN,1967,male,66.85
HUN,1968,male,66.67
HUN,1969,male,66.67
HUN,1970,male,66.33
HUN,1971,male,66.1
HUN,1972,male,66.81
HUN,1973,male,66.63
HUN,1974,male,66.3
HUN,1975,male,66.34
HUN,1976,male,66.69
HUN,1977,male,66.77
HUN,1978,male,66.15
HUN,1979,male,66.22
HUN,1980,male,65.52
HUN,1981,male,65.48
HUN,1982,male,65.62
HUN,1983,male,65.05
HUN,1984,male,64.98
HUN,1985,male,64.95
HUN,1986,male,65.2
HUN,1987,male,65.56
HUN,1988,male,66
HUN,1989,male,65.24
HUN,1990,male,65.15
HUN,1991,male,65.11
HUN,1992,male,64.66
HUN,1993,male,64.65
HUN,1994,male,65
HUN,1995,male,65.42
HUN,1996,male,66.3
HUN,1997,male,66.64
HUN,1998,male,66.43
HUN,1999,male,66.67
HUN,2000,male,67.49
HUN,2001,male,68.19
HUN,2002,male,68.29
HUN,2003,male,68.33
HUN,2004,male,68.66
HUN,2005,male,68.62
HUN,2006,male,69.08
HUN,2007,male,69.27
HUN,2008,male,69.84
HUN,2009,male,70.12
HUN,2010,male,70.57
HUN,2011,male,71.15
HUN,2012,male,71.56
HUN,2013,male,72.13
HUN,2014,male,72.26
HUN,2015,male,72.23
HUN,2016,male,72.56
HUN,2017,male,72.56
IRL,1950,male,64.5
IRL,1951,male,63.51
IRL,1952,male,65.77
IRL,1953,male,66.69
IRL,1954,male,66.46
IRL,1955,male,66.48
IRL,1956,male,67.34
IRL,1957,male,67.49
IRL,1958,male,67.57
IRL,1959,male,67.6
IRL,1960,male,68.48
IRL,1961,male,67.85
IRL,1962,male,67.97
IRL,1963,male,68.29
IRL,1964,male,68.49
IRL,1965,male,68.55
IRL,1966,male,68.1
IRL,1967,male,69.08
IRL,1968,male,68.72
IRL,1969,male,68.72
IRL,1970,male,68.58
IRL,1971,male,69.29
IRL,1972,male,68.59
IRL,1973,male,68.72
IRL,1974,male,68.64
IRL,1975,male,69.17
IRL,1976,male,69.36
IRL,1977,male,69.49
IRL,1978,male,69.35
IRL,1979,male,69.39
IRL,1980,male,69.93
IRL,1981,male,70.16
IRL,1982,male,70.47
IRL,1983,male,70.4
IRL,1984,male,70.91
IRL,1985,male,70.76
IRL,1986,male,70.84
IRL,1987,male,71.65
IRL,1988,male,71.71
IRL,1989,male,71.76
IRL,1990,male,72.12
IRL,1991,male,72.29
IRL,1992,male,72.68
IRL,1993,male,72.56
IRL,1994,male,73.05
IRL,1995,male,72.77
IRL,1996,male,73.09
IRL,1997,male,73.39
IRL,1998,male,73.4
IRL,1999,male,73.43
IRL,2000,male,73.94
IRL,2001,male,74.5
IRL,2002,male,74.97
IRL,2003,male,75.65
IRL,2004,male,76.03
IRL,2005,male,77.06
IRL,2006,male,76.79
IRL,2007,male,77.25
IRL,2008,male,77.47
IRL,2009,male,77.66
IRL,2010,male,78.26
IRL,2011,male,78.45
IRL,2012,male,78.58
IRL,2013,male,78.69
IRL,2014,male,79.16
ISL,1838,male,30.7
ISL,1839,male,26.58
ISL,1840,male,31.36
ISL,1841,male,38.72
ISL,1842,male,35.7
ISL,1843,male,22.93
ISL,1844,male,40.85
ISL,1845,male,39.23
ISL,1846,male,18.22
ISL,1847,male,30.47
ISL,1848,male,38.76
ISL,1849,male,34.67
ISL,1850,male,35.3
ISL,1851,male,27.62
ISL,1852,male,40.5
ISL,1853,male,45.1
ISL,1854,male,39.43
ISL,1855,male,35.43
ISL,1856,male,38.47
ISL,1857,male,36.22
ISL,1858,male,33.06
ISL,1859,male,27.87
ISL,1860,male,18.29
ISL,1861,male,25.09
ISL,1862,male,25.66
ISL,1863,male,31.83
ISL,1864,male,31.35
ISL,1865,male,31.41
ISL,1866,male,25.7
ISL,1867,male,32.96
ISL,1868,male,31.04
ISL,1869,male,26.16
ISL,1870,male,34.54
ISL,1871,male,32.25
ISL,1872,male,24.47
ISL,1873,male,34.77
ISL,1874,male,37.3
ISL,1875,male,33.25
ISL,1876,male,37.4
ISL,1877,male,40.98
ISL,1878,male,38.23
ISL,1879,male,34.99
ISL,1880,male,39.95
ISL,1881,male,34.36
ISL,1882,male,16.94
ISL,1883,male,27.62
ISL,1884,male,38.91
ISL,1885,male,42.45
ISL,1886,male,42.87
ISL,1887,male,37.04
ISL,1888,male,42.73
ISL,1889,male,50.45
ISL,1890,male,34.46
ISL,1891,male,48.59
ISL,1892,male,49.91
ISL,1893,male,48.23
ISL,1894,male,40.74
ISL,1895,male,50.18
ISL,1896,male,50.33
ISL,1897,male,46.17
ISL,1898,male,40.94
ISL,1899,male,46.16
ISL,1900,male,43.68
ISL,1901,male,49.48
ISL,1902,male,49.5
ISL,1903,male,47.39
ISL,1904,male,50.27
ISL,1905,male,46.17
ISL,1906,male,48.39
ISL,1907,male,47.13
ISL,1908,male,42.69
ISL,1909,male,51.68
ISL,1910,male,50.57
ISL,1911,male,52.73
ISL,1912,male,52.66
ISL,1913,male,56.55
ISL,1914,male,48.38
ISL,1915,male,50.61
ISL,1916,male,50.51
ISL,1917,male,56.42
ISL,1918,male,49.4
ISL,1919,male,56.34
ISL,1920,male,52.67
ISL,1921,male,50.47
ISL,1922,male,53.09
ISL,1923,male,54.68
ISL,1924,male,50.57
ISL,1925,male,56.62
ISL,1926,male,58.48
ISL,1927,male,56
ISL,1928,male,61.08
ISL,1929,male,59.83
ISL,1930,male,57.81
ISL,1931,male,59.49
ISL,1932,male,59.98
ISL,1933,male,60.1
ISL,1934,male,61.89
ISL,1935,male,57.34
ISL,1936,male,59.12
ISL,1937,male,61.59
ISL,1938,male,61.97
ISL,1939,male,63.91
ISL,1940,male,62.85
ISL,1941,male,59.53
ISL,1942,male,62.26
ISL,1943,male,63.76
ISL,1944,male,64.45
ISL,1945,male,65.83
ISL,1946,male,65.39
ISL,1947,male,67.34
ISL,1948,male,69.7
ISL,1949,male,69.61
ISL,1950,male,68.58
ISL,1951,male,69.19
ISL,1952,male,70.07
ISL,1953,male,70.25
ISL,1954,male,71.1
ISL,1955,male,70.74
ISL,1956,male,71.49
ISL,1957,male,71.72
ISL,1958,male,70.88
ISL,1959,male,69.81
ISL,1960,male,72.42
ISL,1961,male,70.76
ISL,1962,male,71.35
ISL,1963,male,70.16
ISL,1964,male,70.91
ISL,1965,male,71.39
ISL,1966,male,70.23
ISL,1967,male,71.09
ISL,1968,male,71.55
ISL,1969,male,71.14
ISL,1970,male,70.67
ISL,1971,male,70.78
ISL,1972,male,72.12
ISL,1973,male,71.45
ISL,1974,male,71.06
ISL,1975,male,72.22
ISL,1976,male,73.7
ISL,1977,male,73.14
ISL,1978,male,73.63
ISL,1979,male,73.96
ISL,1980,male,73.39
ISL,1981,male,73.31
ISL,1982,male,74.52
ISL,1983,male,73.14
ISL,1984,male,74.72
ISL,1985,male,74.82
ISL,1986,male,75.4
ISL,1987,male,74.79
ISL,1988,male,74.41
ISL,1989,male,76.11
ISL,1990,male,75.36
ISL,1991,male,74.85
ISL,1992,male,76.71
ISL,1993,male,77.05
ISL,1994,male,77.09
ISL,1995,male,75.94
ISL,1996,male,76.5
ISL,1997,male,76.32
ISL,1998,male,77.68
ISL,1999,male,77.44
ISL,2000,male,77.84
ISL,2001,male,78.27
ISL,2002,male,78.52
ISL,2003,male,79.48
ISL,2004,male,78.89
ISL,2005,male,79.45
ISL,2006,male,79.36
ISL,2007,male,79.43
ISL,2008,male,79.76
ISL,2009,male,79.66
ISL,2010,male,79.73
ISL,2011,male,80.46
ISL,2012,male,81.25
ISL,2013,male,80.39
ISL,2014,male,81.12
ISL,2015,male,81.08
ISL,2016,male,80.3
ISR,1983,male,73.1
ISR,1984,male,73.3
ISR,1985,male,73.7
ISR,1986,male,73.44
ISR,1987,male,73.72
ISR,1988,male,74.09
ISR,1989,male,74.78
ISR,1990,male,75.31
ISR,1991,male,75.14
ISR,1992,male,74.89
ISR,1993,male,75.47
ISR,1994,male,75.68
ISR,1995,male,75.6
ISR,1996,male,76.2
ISR,1997,male,76.01
ISR,1998,male,76.1
ISR,1999,male,76.58
ISR,2000,male,76.63
ISR,2001,male,77.03
ISR,2002,male,77.11
ISR,2003,male,77.49
ISR,2004,male,77.97
ISR,2005,male,78.17
ISR,2006,male,78.58
ISR,2007,male,78.69
ISR,2008,male,79.01
ISR,2009,male,79.61
ISR,2010,male,79.7
ISR,2011,male,79.87
ISR,2012,male,79.88
ISR,2013,male,80.29
ISR,2014,male,80.37
ITA,1872,male,29.28
ITA,1873,male,31.49
ITA,1874,male,31.62
ITA,1875,male,31.13
ITA,1876,male,33.36
ITA,1877,male,34.75
ITA,1878,male,34.21
ITA,1879,male,33.86
ITA,1880,male,32.46
ITA,1881,male,34.08
ITA,1882,male,34.12
ITA,1883,male,35.25
ITA,1884,male,36.69
ITA,1885,male,37.05
ITA,1886,male,35.28
ITA,1887,male,36.12
ITA,1888,male,36.98
ITA,1889,male,39.15
ITA,1890,male,38.56
ITA,1891,male,38.56
ITA,1892,male,38.92
ITA,1893,male,39.76
ITA,1894,male,39.92
ITA,1895,male,39.46
ITA,1896,male,40.52
ITA,1897,male,43.29
ITA,1898,male,42.18
ITA,1899,male,43.61
ITA,1900,male,41.75
ITA,1901,male,43.4
ITA,1902,male,42.85
ITA,1903,male,42.95
ITA,1904,male,44.2
ITA,1905,male,43.75
ITA,1906,male,44.82
ITA,1907,male,45.23
ITA,1908,male,42.75
ITA,1909,male,44.25
ITA,1910,male,46.32
ITA,1911,male,44.61
ITA,1912,male,48.39
ITA,1913,male,48.12
ITA,1914,male,49.41
ITA,1915,male,38.68
ITA,1916,male,34.01
ITA,1917,male,30.98
ITA,1918,male,23.52
ITA,1919,male,38.62
ITA,1920,male,45.29
ITA,1921,male,48.42
ITA,1922,male,49.44
ITA,1923,male,50.9
ITA,1924,male,50.78
ITA,1925,male,50.35
ITA,1926,male,50.15
ITA,1927,male,51.78
ITA,1928,male,51.77
ITA,1929,male,51.25
ITA,1930,male,54.09
ITA,1931,male,53.74
ITA,1932,male,53.53
ITA,1933,male,55.05
ITA,1934,male,55.64
ITA,1935,male,54.89
ITA,1936,male,55.3
ITA,1937,male,53.99
ITA,1938,male,54.75
ITA,1939,male,56.17
ITA,1940,male,54.89
ITA,1941,male,51.42
ITA,1942,male,47.84
ITA,1943,male,43.6
ITA,1944,male,48.03
ITA,1945,male,51.24
ITA,1946,male,57.31
ITA,1947,male,59.43
ITA,1948,male,61.87
ITA,1949,male,62.62
ITA,1950,male,63.94
ITA,1951,male,63.52
ITA,1952,male,64.07
ITA,1953,male,64.7
ITA,1954,male,65.78
ITA,1955,male,66.08
ITA,1956,male,65.42
ITA,1957,male,65.42
ITA,1958,male,66.47
ITA,1959,male,66.91
ITA,1960,male,66.68
ITA,1961,male,67.14
ITA,1962,male,66.53
ITA,1963,male,66.55
ITA,1964,male,67.57
ITA,1965,male,67.45
ITA,1966,male,68.15
ITA,1967,male,68.21
ITA,1968,male,67.99
ITA,1969,male,67.87
ITA,1970,male,68.7
ITA,1971,male,68.87
ITA,1972,male,69.08
ITA,1973,male,69.08
ITA,1974,male,69.69
ITA,1975,male,69.55
ITA,1976,male,69.86
ITA,1977,male,70.14
ITA,1978,male,70.42
ITA,1979,male,70.72
ITA,1980,male,70.67
ITA,1981,male,71.09
ITA,1982,male,71.59
ITA,1983,male,71.44
ITA,1984,male,72.16
ITA,1985,male,72.31
ITA,1986,male,72.62
ITA,1987,male,73.02
ITA,1988,male,73.23
ITA,1989,male,73.59
ITA,1990,male,73.63
ITA,1991,male,73.59
ITA,1992,male,73.97
ITA,1993,male,74.36
ITA,1994,male,74.56
ITA,1995,male,74.78
ITA,1996,male,75.19
ITA,1997,male,75.54
ITA,1998,male,75.64
ITA,1999,male,76.06
ITA,2000,male,76.54
ITA,2001,male,76.8
ITA,2002,male,77.08
ITA,2003,male,77.32
ITA,2004,male,78.06
ITA,2005,male,78.17
ITA,2006,male,78.58
ITA,2007,male,78.77
ITA,2008,male,78.98
ITA,2009,male,79.17
ITA,2010,male,79.56
ITA,2011,male,79.73
ITA,2012,male,79.84
ITA,2013,male,80.25
ITA,2014,male,80.55
JPN,1947,male,49.83
JPN,1948,male,55.04
JPN,1949,male,55.98
JPN,1950,male,57.57
JPN,1951,male,59.31
JPN,1952,male,61.27
JPN,1953,male,61.56
JPN,1954,male,62.49
JPN,1955,male,63.64
JPN,1956,male,63.45
JPN,1957,male,63.29
JPN,1958,male,64.77
JPN,1959,male,65.13
JPN,1960,male,65.32
JPN,1961,male,65.92
JPN,1962,male,66.21
JPN,1963,male,67.21
JPN,1964,male,67.64
JPN,1965,male,67.69
JPN,1966,male,68.46
JPN,1967,male,68.8
JPN,1968,male,69.05
JPN,1969,male,69.22
JPN,1970,male,69.33
JPN,1971,male,70.14
JPN,1972,male,70.54
JPN,1973,male,70.77
JPN,1974,male,71.26
JPN,1975,male,71.76
JPN,1976,male,72.14
JPN,1977,male,72.68
JPN,1978,male,72.97
JPN,1979,male,73.44
JPN,1980,male,73.4
JPN,1981,male,73.82
JPN,1982,male,74.27
JPN,1983,male,74.25
JPN,1984,male,74.61
JPN,1985,male,74.9
JPN,1986,male,75.28
JPN,1987,male,75.65
JPN,1988,male,75.59
JPN,1989,male,75.97
JPN,1990,male,75.95
JPN,1991,male,76.16
JPN,1992,male,76.14
JPN,1993,male,76.27
JPN,1994,male,76.59
JPN,1995,male,76.42
JPN,1996,male,77.04
JPN,1997,male,77.25
JPN,1998,male,77.22
JPN,1999,male,77.18
JPN,2000,male,77.7
JPN,2001,male,78.03
JPN,2002,male,78.29
JPN,2003,male,78.34
JPN,2004,male,78.62
JPN,2005,male,78.51
JPN,2006,male,78.94
JPN,2007,male,79.13
JPN,2008,male,79.24
JPN,2009,male,79.54
JPN,2010,male,79.54
JPN,2011,male,79.45
JPN,2012,male,79.95
JPN,2013,male,80.22
JPN,2014,male,80.51
JPN,2015,male,80.78
JPN,2016,male,81
KOR,2003,male,73.83
KOR,2004,male,74.35
KOR,2005,male,74.93
KOR,2006,male,75.5
KOR,2007,male,75.9
KOR,2008,male,76.3
KOR,2009,male,76.74
KOR,2010,male,76.87
KOR,2011,male,77.36
KOR,2012,male,77.6
KOR,2013,male,78.17
KOR,2014,male,78.65
KOR,2015,male,78.97
KOR,2016,male,79.34
LTU,1959,male,64.37
LTU,1960,male,66.99
LTU,1961,male,66.83
LTU,1962,male,65.94
LTU,1963,male,66.79
LTU,1964,male,68.3
LTU,1965,male,68.15
LTU,1966,male,68.15
LTU,1967,male,67.98
LTU,1968,male,67.68
LTU,1969,male,67.08
LTU,1970,male,66.81
LTU,1971,male,67.56
LTU,1972,male,66.83
LTU,1973,male,67.23
LTU,1974,male,67.01
LTU,1975,male,66.37
LTU,1976,male,66.3
LTU,1977,male,66.2
LTU,1978,male,66
LTU,1979,male,65.58
LTU,1980,male,65.58
LTU,1981,male,65.5
LTU,1982,male,65.92
LTU,1983,male,65.9
LTU,1984,male,65.33
LTU,1985,male,65.76
LTU,1986,male,67.93
LTU,1987,male,67.73
LTU,1988,male,67.46
LTU,1989,male,66.84
LTU,1990,male,66.39
LTU,1991,male,65.13
LTU,1992,male,64.78
LTU,1993,male,63.12
LTU,1994,male,62.51
LTU,1995,male,63.24
LTU,1996,male,64.61
LTU,1997,male,65.45
LTU,1998,male,65.97
LTU,1999,male,66.33
LTU,2000,male,66.74
LTU,2001,male,65.9
LTU,2002,male,66.17
LTU,2003,male,66.4
LTU,2004,male,66.27
LTU,2005,male,65.21
LTU,2006,male,65.05
LTU,2007,male,64.51
LTU,2008,male,65.92
LTU,2009,male,67.12
LTU,2010,male,67.55
LTU,2011,male,68.03
LTU,2012,male,68.38
LTU,2013,male,68.52
LTU,2014,male,69.13
LTU,2015,male,69.15
LTU,2016,male,69.46
LTU,2017,male,70.7
LUX,1960,male,66.03
LUX,1961,male,66.78
LUX,1962,male,65.67
LUX,1963,male,65.94
LUX,1964,male,65.44
LUX,1965,male,66.09
LUX,1966,male,66.27
LUX,1967,male,66.53
LUX,1968,male,67.33
LUX,1969,male,66.57
LUX,1970,male,66.38
LUX,1971,male,66.16
LUX,1972,male,67.64
LUX,1973,male,66.76
LUX,1974,male,66.95
LUX,1975,male,67.05
LUX,1976,male,66.99
LUX,1977,male,67.93
LUX,1978,male,68.26
LUX,1979,male,68.84
LUX,1980,male,69.84
LUX,1981,male,68.89
LUX,1982,male,68.82
LUX,1983,male,69.78
LUX,1984,male,69.59
LUX,1985,male,70.22
LUX,1986,male,70.7
LUX,1987,male,70.59
LUX,1988,male,70.94
LUX,1989,male,71.23
LUX,1990,male,72.29
LUX,1991,male,71.93
LUX,1992,male,71.88
LUX,1993,male,72.13
LUX,1994,male,73.12
LUX,1995,male,72.88
LUX,1996,male,73.16
LUX,1997,male,73.95
LUX,1998,male,73.66
LUX,1999,male,74.29
LUX,2000,male,74.51
LUX,2001,male,75.05
LUX,2002,male,74.62
LUX,2003,male,74.81
LUX,2004,male,76.03
LUX,2005,male,76.76
LUX,2006,male,76.81
LUX,2007,male,76.72
LUX,2008,male,78.12
LUX,2009,male,78.14
LUX,2010,male,77.95
LUX,2011,male,78.4
LUX,2012,male,78.8
LUX,2013,male,79.38
LUX,2014,male,79.13
LVA,1959,male,65.56
LVA,1960,male,66.28
LVA,1961,male,66.33
LVA,1962,male,65.83
LVA,1963,male,66.22
LVA,1964,male,67.33
LVA,1965,male,66.79
LVA,1966,male,66.99
LVA,1967,male,66.75
LVA,1968,male,65.76
LVA,1969,male,65.28
LVA,1970,male,65.65
LVA,1971,male,65.74
LVA,1972,male,65.24
LVA,1973,male,65.34
LVA,1974,male,64.97
LVA,1975,male,63.93
LVA,1976,male,63.97
LVA,1977,male,64.28
LVA,1978,male,64.1
LVA,1979,male,63.52
LVA,1980,male,63.74
LVA,1981,male,63.44
LVA,1982,male,64.24
LVA,1983,male,63.87
LVA,1984,male,64.06
LVA,1985,male,64.74
LVA,1986,male,66.29
LVA,1987,male,66.38
LVA,1988,male,66.19
LVA,1989,male,65.33
LVA,1990,male,64.13
LVA,1991,male,63.68
LVA,1992,male,62.58
LVA,1993,male,60.38
LVA,1994,male,58.72
LVA,1995,male,59.71
LVA,1996,male,62.73
LVA,1997,male,63.62
LVA,1998,male,63.2
LVA,1999,male,64.19
LVA,2000,male,64.53
LVA,2001,male,64.26
LVA,2002,male,64.43
LVA,2003,male,65.35
LVA,2004,male,65.6
LVA,2005,male,64.94
LVA,2006,male,64.96
LVA,2007,male,65.3
LVA,2008,male,66.45
LVA,2009,male,67.51
LVA,2010,male,67.89
LVA,2011,male,68.55
LVA,2012,male,68.86
LVA,2013,male,69.26
LVA,2014,male,69.07
LVA,2015,male,69.68
LVA,2016,male,69.79
LVA,2017,male,69.8
NLD,1850,male,38.89
NLD,1851,male,39.35
NLD,1852,male,37.87
NLD,1853,male,37.72
NLD,1854,male,37.88
NLD,1855,male,33.79
NLD,1856,male,37.65
NLD,1857,male,34.59
NLD,1858,male,33.76
NLD,1859,male,29.94
NLD,1860,male,35.98
NLD,1861,male,35.74
NLD,1862,male,37.7
NLD,1863,male,37.35
NLD,1864,male,36.77
NLD,1865,male,35.58
NLD,1866,male,32.61
NLD,1867,male,38.29
NLD,1868,male,36.88
NLD,1869,male,39.45
NLD,1870,male,36.57
NLD,1871,male,32.09
NLD,1872,male,35.21
NLD,1873,male,38.03
NLD,1874,male,40.11
NLD,1875,male,37.25
NLD,1876,male,39.23
NLD,1877,male,40.79
NLD,1878,male,39.88
NLD,1879,male,40.84
NLD,1880,male,39.03
NLD,1881,male,41.63
NLD,1882,male,42.42
NLD,1883,male,41.12
NLD,1884,male,40.15
NLD,1885,male,42.14
NLD,1886,male,40.46
NLD,1887,male,43.52
NLD,1888,male,42.84
NLD,1889,male,43.13
NLD,1890,male,43.13
NLD,1891,male,42.93
NLD,1892,male,42.68
NLD,1893,male,44.52
NLD,1894,male,45.6
NLD,1895,male,45.26
NLD,1896,male,47.25
NLD,1897,male,47.81
NLD,1898,male,47.66
NLD,1899,male,48
NLD,1900,male,47.12
NLD,1901,male,47.21
NLD,1902,male,49.35
NLD,1903,male,50.05
NLD,1904,male,49.59
NLD,1905,male,50.76
NLD,1906,male,51.73
NLD,1907,male,52.31
NLD,1908,male,51.59
NLD,1909,male,53.75
NLD,1910,male,54.07
NLD,1911,male,52.08
NLD,1912,male,56.16
NLD,1913,male,56.3
NLD,1914,male,56.1
NLD,1915,male,56.3
NLD,1916,male,55.19
NLD,1917,male,54.64
NLD,1918,male,46.64
NLD,1919,male,53.97
NLD,1920,male,57.09
NLD,1921,male,58.91
NLD,1922,male,59.14
NLD,1923,male,61.26
NLD,1924,male,62.25
NLD,1925,male,62.35
NLD,1926,male,62.3
NLD,1927,male,61.9
NLD,1928,male,62.94
NLD,1929,male,61.44
NLD,1930,male,63.95
NLD,1931,male,63.67
NLD,1932,male,64.75
NLD,1933,male,65.4
NLD,1934,male,65.88
NLD,1935,male,65.8
NLD,1936,male,66.08
NLD,1937,male,66.23
NLD,1938,male,66.55
NLD,1939,male,66.92
NLD,1940,male,63.59
NLD,1941,male,63.82
NLD,1942,male,64.07
NLD,1943,male,62.69
NLD,1944,male,59.07
NLD,1945,male,50.78
NLD,1946,male,66.24
NLD,1947,male,68.3
NLD,1948,male,69.72
NLD,1949,male,69.02
NLD,1950,male,70.31
NLD,1951,male,70.26
NLD,1952,male,70.96
NLD,1953,male,70.43
NLD,1954,male,70.96
NLD,1955,male,70.94
NLD,1956,male,70.97
NLD,1957,male,71.38
NLD,1958,male,71.46
NLD,1959,male,71.25
NLD,1960,male,71.45
NLD,1961,male,71.43
NLD,1962,male,70.96
NLD,1963,male,71.01
NLD,1964,male,71.28
NLD,1965,male,71.14
NLD,1966,male,71.05
NLD,1967,male,71.18
NLD,1968,male,70.93
NLD,1969,male,70.92
NLD,1970,male,70.83
NLD,1971,male,71.03
NLD,1972,male,70.84
NLD,1973,male,71.35
NLD,1974,male,71.63
NLD,1975,male,71.47
NLD,1976,male,71.53
NLD,1977,male,72.08
NLD,1978,male,71.94
NLD,1979,male,72.43
NLD,1980,male,72.44
NLD,1981,male,72.7
NLD,1982,male,72.73
NLD,1983,male,72.93
NLD,1984,male,72.96
NLD,1985,male,73.06
NLD,1986,male,73.07
NLD,1987,male,73.5
NLD,1988,male,73.68
NLD,1989,male,73.66
NLD,1990,male,73.82
NLD,1991,male,74.05
NLD,1992,male,74.3
NLD,1993,male,73.98
NLD,1994,male,74.58
NLD,1995,male,74.6
NLD,1996,male,74.65
NLD,1997,male,75.16
NLD,1998,male,75.18
NLD,1999,male,75.33
NLD,2000,male,75.53
NLD,2001,male,75.81
NLD,2002,male,75.99
NLD,2003,male,76.24
NLD,2004,male,76.87
NLD,2005,male,77.2
NLD,2006,male,77.63
NLD,2007,male,78.01
NLD,2008,male,78.32
NLD,2009,male,78.54
NLD,2010,male,78.78
NLD,2011,male,79.2
NLD,2012,male,79.15
NLD,2013,male,79.42
NLD,2014,male,79.88
NLD,2015,male,79.74
NLD,2016,male,79.88
NOR,1846,male,46.44
NOR,1847,male,43.47
NOR,1848,male,43.36
NOR,1849,male,46.31
NOR,1850,male,47.78
NOR,1851,male,47.97
NOR,1852,male,46.98
NOR,1853,male,46.48
NOR,1854,male,49.92
NOR,1855,male,48.59
NOR,1856,male,48.84
NOR,1857,male,48.81
NOR,1858,male,50.04
NOR,1859,male,48.56
NOR,1860,male,48.67
NOR,1861,male,44.67
NOR,1862,male,43.61
NOR,1863,male,45.27
NOR,1864,male,47.62
NOR,1865,male,48.98
NOR,1866,male,48.35
NOR,1867,male,46.22
NOR,1868,male,45.42
NOR,1869,male,47.54
NOR,1870,male,49.18
NOR,1871,male,47.96
NOR,1872,male,48.47
NOR,1873,male,48.19
NOR,1874,male,46.3
NOR,1875,male,46.1
NOR,1876,male,45.33
NOR,1877,male,48.3
NOR,1878,male,50.4
NOR,1879,male,51.93
NOR,1880,male,50.5
NOR,1881,male,49.03
NOR,1882,male,46.26
NOR,1883,male,48.49
NOR,1884,male,49.52
NOR,1885,male,49.76
NOR,1886,male,50.48
NOR,1887,male,50.56
NOR,1888,male,49.06
NOR,1889,male,47.65
NOR,1890,male,47.13
NOR,1891,male,48.13
NOR,1892,male,47.86
NOR,1893,male,49.48
NOR,1894,male,48.79
NOR,1895,male,51.15
NOR,1896,male,51.76
NOR,1897,male,51.76
NOR,1898,male,52.12
NOR,1899,male,49.8
NOR,1900,male,51.77
NOR,1901,male,52.72
NOR,1902,male,54.93
NOR,1903,male,53.44
NOR,1904,male,54.78
NOR,1905,male,53.94
NOR,1906,male,55.63
NOR,1907,male,55.05
NOR,1908,male,54.96
NOR,1909,male,55.98
NOR,1910,male,56.39
NOR,1911,male,56.35
NOR,1912,male,56.18
NOR,1913,male,56.54
NOR,1914,male,56.1
NOR,1915,male,56.45
NOR,1916,male,55.34
NOR,1917,male,56.09
NOR,1918,male,48.55
NOR,1919,male,55.47
NOR,1920,male,57.52
NOR,1921,male,60.23
NOR,1922,male,59.62
NOR,1923,male,60.56
NOR,1924,male,60.89
NOR,1925,male,61.02
NOR,1926,male,61.94
NOR,1927,male,61.27
NOR,1928,male,62.07
NOR,1929,male,60.99
NOR,1930,male,62.56
NOR,1931,male,62.78
NOR,1932,male,63.26
NOR,1933,male,64.03
NOR,1934,male,64.69
NOR,1935,male,64.37
NOR,1936,male,64.25
NOR,1937,male,64.37
NOR,1938,male,65.2
NOR,1939,male,65.64
NOR,1940,male,63.24
NOR,1941,male,63.3
NOR,1942,male,62.88
NOR,1943,male,63.26
NOR,1944,male,63.09
NOR,1945,male,65.97
NOR,1946,male,67.79
NOR,1947,male,68.35
NOR,1948,male,69.39
NOR,1949,male,69.98
NOR,1950,male,69.92
NOR,1951,male,70.76
NOR,1952,male,70.99
